brand,model,model_year,fuel_type,transmission,ext_col,int_col,accident,clean_title,price,years_used,capacity,horsepower,cylinder_count,mileage_per_year,mileage_sqrt,mileage_with_age,mileage_per_year_with_age,mileage_brand,mileage,brand_category,log_price,power_to_weight_ratio,brand_frequency,model_frequency,brand_target_enc,model_target_enc,mileage_per_year_sqrt,mileage_times_age,mileage_sqrt_times_age,horsepower_times_cylinder_count,capacity_mileage_interaction,age_squared,mileage_binned,log_mileage,log_capacity,capacity_binned,horsepower_binned,age_binned,trans_num,brand_enc
Alfa,Romeo Giulia Quadrifoglio,2021,Gasoline,Tiptronic,white,black,0,1,75000.0,3.0,2.9,505.0,6.0,3519.333333333333,102.75212893171606,28360.137142857144,9453.379047619048,26792.052631578947,10558,luxury,11.225256725762891,174.13793103448276,19,3,37686.05263157895,64133.333333333336,59.3239692985334,31674.0,31674.0,3030.0,297.98117390197655,9.0,Low,9.264733855806515,1.3609765531356006,2.0,500.0,3.0,1.0,1.0
BMW,330 i,2005,Gasoline,Manual,red,black,0,1,30900.0,19.0,3.0,225.0,6.0,3121.0526315789475,243.5159132377184,112124.98611111112,5901.315058479532,57200.99733333333,59300,luxury,10.33854382482173,75.0,367,4,40750.226158038146,28425.0,55.86638194459122,1126700.0,1126700.0,1350.0,730.5477397131551,361.0,Medium,10.990381448250039,1.3862943611198906,2.0,200.0,21.0,0.0,1.0
Maybach,Type 57 Base,2004,Gasoline,Tiptronic,other,other,0,1,64250.0,20.0,5.5,543.0,2.0,1712.7,185.07836178224616,122308.26666666666,6115.413333333333,34254.0,34254,luxury,11.07055256683868,98.72727272727273,1,1,64250.0,64250.0,41.38477981094016,685080.0,685080.0,1086.0,1017.9309898023539,400.0,Low,10.441587818437,1.8718021769015913,6.0,500.0,21.0,1.0,1.0
Lexus,ES 250 Base,2021,Gasoline,Automatic,white,other,0,0,37998.0,3.0,2.5,331.5158054711246,5.778607628700987,8121.333333333333,156.08971779076288,28360.137142857144,9453.379047619048,78124.0981595092,24364,luxury,10.545315122572784,132.60632218844984,162,2,35573.88888888889,38998.0,90.11844058422967,73092.0,73092.0,1915.6997625303932,390.2242944769072,9.0,Low,10.100902955277606,1.252762968495368,2.0,300.0,3.0,1.0,1.0
Mercedes-Benz,Sprinter 2500,2016,Diesel,Automatic,white,black,1,1,22000.0,8.0,2.1,161.0,4.0,17400.0,373.0951621235526,77407.10820895522,9675.888526119405,55646.61587301587,139200,luxury,9.99884318585288,76.66666666666666,311,6,50615.3922829582,24998.166666666668,131.90905958272918,1113600.0,1113600.0,644.0,783.4998404594605,64.0,High,11.843674210764698,1.1314021114911006,2.0,200.0,9.0,1.0,1.0
Mercedes-Benz,E-Class E 350,2012,Gasoline,Automatic,black,other,0,1,13999.0,12.0,3.5,302.0,6.0,6837.166666666667,286.4367294883811,98675.02836879432,8222.91903073286,55646.61587301587,82046,luxury,9.546812608597396,86.28571428571429,311,13,50615.3922829582,24172.76923076923,82.68716143795642,984552.0,984552.0,1812.0,1002.5285532093338,144.0,Medium,11.315047532778493,1.5040773967762742,4.0,300.0,9.0,1.0,1.0
Dodge,Dakota Sport,1997,Gasoline,Automatic,white,gray,0,1,6399.0,27.0,5.2,230.0,8.0,10555.555555555557,533.8539126015655,163737.0,6064.333333333333,88301.34444444445,285000,economy,8.764053269347762,44.230769230769226,89,2,29382.629213483146,5949.5,102.74023338281629,7695000.0,7695000.0,1840.0,2776.0403455281407,729.0,,12.560247968016562,1.824549292051046,6.0,200.0,27.0,1.0,0.0
RAM,1500 Tradesman/Express,2017,Flex Fuel,Automatic,white,black,1,0,25307.0,7.0,3.6,331.5158054711246,6.0,3752.714285714286,162.077142126828,69980.33204633204,9997.19029233315,54288.72527472527,26269,economy,10.138875830266777,92.08772374197906,91,3,43029.16483516483,24502.333333333332,61.25940161080816,183883.0,183883.0,1989.0948328267477,583.4777116565808,49.0,Low,10.176182882679585,1.5260563034950492,4.0,300.0,9.0,1.0,0.0
Mazda,CX-9 Touring,2016,Gasoline,Automatic,other,other,1,1,16770.0,8.0,2.5,227.0,4.0,15891.375,356.55434368410096,77407.10820895522,9675.888526119405,64679.890625,127131,economy,9.727406483331627,90.8,63,1,19487.571428571428,16770.0,126.06099714027333,1017048.0,1017048.0,908.0,891.3858592102524,64.0,High,11.75298119574837,1.252762968495368,2.0,200.0,9.0,1.0,0.0
Porsche,911 Turbo S,2019,Gasoline,Automatic,white,black,0,1,179900.0,5.0,3.8,580.0,6.0,6200.0,176.0681686165901,45674.79797979798,9134.959595959595,43569.80099502488,31000,luxury,12.100161978566868,152.63157894736844,189,4,76482.62962962964,217425.0,78.74007874011811,155000.0,155000.0,3480.0,669.0590407430424,25.0,Low,10.34177474101152,1.5686159179138452,4.0,600.0,3.0,1.0,1.0
BMW,X3 xDrive30i,2021,Gasoline,Tiptronic,black,other,0,1,38400.0,3.0,2.0,248.0,4.0,9000.0,164.31676725154983,28360.137142857144,9453.379047619048,57200.99733333333,27000,luxury,10.555838779903407,124.0,367,7,40750.226158038146,37198.57142857143,94.86832980505137,81000.0,81000.0,992.0,328.63353450309967,9.0,Low,10.203629181337648,1.0986122886681098,2.0,200.0,3.0,1.0,1.0
Jeep,Grand Cherokee Limited,2015,Flex Fuel,Automatic,white,black,0,1,18900.0,9.0,3.6,290.0,6.0,10377.777777777776,305.6141357987225,82228.06140350878,9136.451267056533,66352.13986013985,93400,economy,9.846970109700957,80.55555555555556,143,8,31099.79020979021,24289.125,101.87137859957416,840600.0,840600.0,1740.0,1100.210888875401,81.0,Medium,11.444657330797734,1.5260563034950492,4.0,300.0,9.0,1.0,0.0
BMW,X7 xDrive40i,2021,Hybrid,Tiptronic,white,other,1,1,71200.0,3.0,3.0,335.0,6.0,3066.6666666666665,95.9166304662544,28360.137142857144,9453.379047619048,57200.99733333333,9200,luxury,11.173262142245258,111.66666666666667,367,10,40750.226158038146,70113.8,55.37749241945383,27600.0,27600.0,2010.0,287.7498913987632,9.0,Low,9.127067452782361,1.3862943611198906,2.0,300.0,3.0,1.0,1.0
Mercedes-Benz,SL-Class SL 550,2014,Gasoline,Automatic,other,other,1,1,32999.0,10.0,4.7,429.0,8.0,7685.0,277.2183255125822,87789.31491712708,8778.931491712709,55646.61587301587,76850,luxury,10.404262840448617,91.27659574468085,311,9,50615.3922829582,35622.0,87.66413177577246,768500.0,768500.0,3432.0,1302.9261299091365,100.0,Medium,11.249623761243825,1.7404661748405046,4.0,400.0,9.0,1.0,1.0
Bentley,Continental GT W12,2016,Gasoline,Automatic,black,black,1,1,98000.0,8.0,6.0,582.0,2.0,7645.0,247.30547911439407,77407.10820895522,9675.888526119405,29338.78787878788,61160,luxury,11.49273296168228,97.0,33,3,137553.54545454544,155997.0,87.43569065318808,489280.0,489280.0,1164.0,1483.8328746863644,64.0,Medium,11.021265010465248,1.9459101490553132,6.0,600.0,9.0,1.0,1.0
Jeep,Wrangler Unlimited,2005,Gasoline,Automatic,red,black,1,1,15900.0,19.0,4.0,190.0,6.0,7684.210526315789,382.099463490856,112124.98611111112,5901.315058479532,66352.13986013985,146000,economy,9.674137279312395,47.5,143,1,31099.79020979021,15900.0,87.65962882830264,2774000.0,2774000.0,1140.0,1528.397853963424,361.0,High,11.891368749982085,1.6094379124341003,4.0,200.0,21.0,1.0,0.0
Volkswagen,Golf SportWagen TSI SE,2017,Gasoline,Automatic,blue,other,0,1,16500.0,7.0,1.8,170.0,4.0,4835.714285714285,183.98369492974095,69980.33204633204,9997.19029233315,65410.16949152543,33850,economy,9.711176264112805,94.44444444444444,56,1,21518.071428571428,16500.0,69.53930029640998,236950.0,236950.0,680.0,331.1706508735337,49.0,Low,10.42972382000155,1.0296194171811581,2.0,200.0,9.0,1.0,0.0
Jeep,Wrangler Unlimited Sahara,2020,Gasoline,Automatic,other,black,1,0,39860.0,4.0,2.0,331.5158054711246,4.0,15457.5,248.6563894212252,35051.801242236026,8762.950310559007,66352.13986013985,61830,economy,10.593153681259418,165.7579027355623,143,9,31099.79020979021,33102.444444444445,124.3281947106126,247320.0,247320.0,1326.0632218844985,497.3127788424504,16.0,Medium,11.032160135800446,1.0986122886681098,2.0,300.0,3.0,1.0,0.0
Kia,Sorento SXL,2017,Gasoline,Automatic,silver,black,0,0,15998.0,7.0,3.3,331.5158054711246,6.0,15508.42857142857,329.4829282375644,69980.33204633204,9997.19029233315,49520.38157894737,108559,economy,9.680281499268713,100.45933499124989,73,2,27573.013698630137,22999.0,124.53284133684805,759913.0,759913.0,1989.0948328267477,1087.2936631839625,49.0,High,11.595058294508751,1.4586150226995167,4.0,300.0,9.0,1.0,0.0
Lexus,LS 430 Base,2006,Gasoline,Automatic,silver,gray,1,1,7390.0,18.0,4.3,278.0,8.0,10666.666666666666,438.1780460041329,112253.36363636365,6236.29797979798,78124.0981595092,192000,luxury,8.908018322784887,64.65116279069768,162,3,35573.88888888889,10296.333333333334,103.27955589886444,3456000.0,3456000.0,2224.0,1884.1655978177714,324.0,Very High,12.165255859329688,1.667706820558076,4.0,300.0,15.0,1.0,1.0
Mercedes-Benz,E-Class E 350 4MATIC,2014,Gasoline,Automatic,black,black,0,1,15500.0,10.0,3.5,302.0,6.0,8311.2,288.2915191260402,87789.31491712708,8778.931491712709,55646.61587301587,83112,luxury,9.648659816955297,86.28571428571429,311,13,50615.3922829582,17414.76923076923,91.1657830548282,831120.0,831120.0,1812.0,1009.0203169411408,100.0,Medium,11.327956406634861,1.5040773967762742,4.0,300.0,9.0,1.0,1.0
RAM,1500 Rebel,2020,Gasoline,Tiptronic,black,black,0,1,43500.0,4.0,5.7,395.0,8.0,14325.0,239.37418407171648,35051.801242236026,8762.950310559007,54288.72527472527,57300,economy,10.680539205318292,69.29824561403508,91,5,43029.16483516483,42255.4,119.68709203585824,229200.0,229200.0,3160.0,1364.432849208784,16.0,Medium,10.956073354557526,1.9021075263969205,6.0,400.0,3.0,1.0,0.0
MINI,Cooper Base,2008,Gasoline,Automatic,red,black,1,1,4100.0,16.0,1.6,118.0,4.0,6531.25,323.26459750489227,109558.407079646,6847.400442477876,72159.9696969697,104500,economy,8.31898612539206,73.75,33,5,14157.636363636364,7399.0,80.81614937622307,1672000.0,1672000.0,472.0,517.2233560078276,256.0,High,11.556951919719207,0.9555114450274363,2.0,326.40237324703344,15.0,1.0,0.0
Jeep,Cherokee Sport,1996,Gasoline,Automatic,black,gray,1,1,6500.0,28.0,4.0,190.0,6.0,6091.142857142857,412.9794183733616,120287.75,4295.991071428572,66352.13986013985,170552,economy,8.77971129020447,47.5,143,1,31099.79020979021,6500.0,78.04577411457238,4775456.0,4775456.0,1140.0,1651.9176734934465,784.0,Very High,12.046801377841604,1.6094379124341003,4.0,200.0,27.0,1.0,0.0
Ford,Mustang GT Premium,2013,Gasoline,Automatic,silver,black,0,1,29000.0,11.0,5.0,412.0,8.0,1636.3636363636365,134.16407864998737,90750.0506329114,8250.004602991945,72295.46113989638,18000,economy,10.275085591132717,82.4,373,16,34457.067024128686,30886.875,40.45199174779453,198000.0,198000.0,3296.0,670.8203932499368,121.0,Low,9.798182590890704,1.791759469228055,4.0,400.0,9.0,1.0,0.0
Lincoln,Navigator Reserve,2019,Gasoline,Automatic,black,black,0,1,51999.0,5.0,3.5,450.0,6.0,7800.0,197.48417658131496,45674.79797979798,9134.959595959595,72107.90384615384,39000,luxury,10.858998997563564,128.57142857142858,52,6,28330.884615384617,52332.666666666664,88.31760866327846,195000.0,195000.0,2700.0,691.1946180346024,25.0,Low,10.571342565808699,1.5040773967762742,4.0,400.0,3.0,1.0,1.0
Jeep,Gladiator Rubicon,2020,Gasoline,Tiptronic,black,black,0,1,45000.0,4.0,3.6,285.0,6.0,9500.0,194.93588689617928,35051.801242236026,8762.950310559007,66352.13986013985,38000,economy,10.714439990727769,79.16666666666667,143,4,31099.79020979021,48500.0,97.46794344808964,152000.0,152000.0,1710.0,701.7691928262454,16.0,Low,10.545367754151743,1.5260563034950492,4.0,300.0,3.0,1.0,0.0
Porsche,Cayman GT4,2016,Gasoline,Manual,white,black,0,1,115000.0,8.0,3.8,385.0,6.0,1896.0,123.15843454672522,77407.10820895522,9675.888526119405,43569.80099502488,15168,luxury,11.652696102959752,101.31578947368422,189,1,76482.62962962964,115000.0,43.54308211415448,121344.0,121344.0,2310.0,468.0020512775558,64.0,Low,9.627009150591672,1.5686159179138452,4.0,400.0,9.0,0.0,1.0
Honda,Civic EX,2012,Gasoline,Automatic,black,other,0,1,6500.0,12.0,1.8,140.0,4.0,13958.833333333334,409.27496869464176,98675.02836879432,8222.91903073286,91255.77777777778,167506,economy,8.77971129020447,77.77777777777777,63,6,21959.031746031746,12766.5,118.14750667421355,2010072.0,2010072.0,560.0,736.6949436503552,144.0,Very High,12.028780420418814,1.0296194171811581,2.0,326.40237324703344,9.0,1.0,0.0
Jeep,Grand Cherokee Laredo,2012,Flex Fuel,Automatic,white,gray,1,1,13000.0,12.0,3.6,290.0,6.0,13833.333333333334,407.4309757492673,98675.02836879432,8222.91903073286,66352.13986013985,166000,economy,9.472781556562168,80.55555555555556,143,4,31099.79020979021,13498.75,117.61519176251566,1992000.0,1992000.0,1740.0,1466.7515126973624,144.0,Very High,12.019749091416921,1.5260563034950492,4.0,300.0,9.0,1.0,0.0
Ford,Shelby GT500 Base,2021,Gasoline,Automatic,black,black,0,1,82950.0,3.0,5.2,760.0,8.0,6400.0,138.5640646055102,28360.137142857144,9453.379047619048,72295.46113989638,19200,economy,11.326005351001015,146.15384615384616,373,4,34457.067024128686,82659.25,80.0,57600.0,57600.0,6080.0,720.533135948653,9.0,Low,9.862717639992917,1.824549292051046,6.0,800.0,3.0,1.0,0.0
Land,Rover Defender SE,2022,Hybrid,Tiptronic,green,other,0,1,75000.0,2.0,3.0,395.0,6.0,23000.0,214.47610589527216,15360.254237288136,7680.127118644068,57136.94615384616,46000,luxury,11.225256725762891,131.66666666666666,130,3,55764.06153846154,80166.66666666667,151.65750888103102,92000.0,92000.0,2370.0,643.4283176858164,4.0,Low,10.736418414365376,1.3862943611198906,2.0,400.0,3.0,1.0,1.0
Hummer,H3 Base,2007,Gasoline,Automatic,white,black,1,1,7200.0,17.0,3.7,242.0,5.0,11823.529411764706,448.3302354291979,102237.85714285714,6013.991596638655,132629.1875,201000,economy,8.881975184248867,65.4054054054054,16,6,19618.0625,11915.833333333334,108.73605387250683,3417000.0,3417000.0,1210.0,1658.8218710880324,289.0,,12.211065162153215,1.547562508716013,4.0,200.0,15.0,1.0,0.0
Kia,Sportage LX,2014,Gasoline,Automatic,black,black,1,1,8900.0,10.0,2.4,182.0,4.0,8700.0,294.95762407505254,87789.31491712708,8778.931491712709,49520.38157894737,87000,economy,9.093918908958932,75.83333333333334,73,4,27573.013698630137,12818.75,93.27379053088815,870000.0,870000.0,728.0,707.8982977801261,100.0,Medium,11.373674891823535,1.2237754316221157,2.0,200.0,9.0,1.0,0.0
GMC,Yukon XL 1500 SLT,2015,Gasoline,Automatic,white,other,0,1,24950.0,9.0,5.3,355.0,8.0,16111.111111111111,380.7886552931954,82228.06140350878,9136.451267056533,77785.79120879121,145000,economy,10.124669180536795,66.9811320754717,89,1,35812.77528089887,24950.0,126.92955176439847,1305000.0,1305000.0,2840.0,2018.1798730539356,81.0,High,11.884495917930655,1.840549633397487,6.0,400.0,9.0,1.0,0.0
Jeep,Wrangler Unlimited Sport,2020,Gasoline,Tiptronic,white,black,0,1,36500.0,4.0,3.6,285.0,6.0,8265.0,181.8240908130713,35051.801242236026,8762.950310559007,66352.13986013985,33060,economy,10.505094936455558,79.16666666666667,143,11,31099.79020979021,28014.727272727272,90.91204540653565,132240.0,132240.0,1710.0,654.5667269270567,16.0,Low,10.406109618951431,1.5260563034950492,4.0,300.0,3.0,1.0,0.0
Ford,Bronco XLT,1995,Gasoline,Automatic,blue,gray,0,1,15000.0,29.0,3.686430639642011,331.5158054711246,5.778607628700987,6724.137931034483,441.5880433163923,108650.0,3746.551724137931,72295.46113989638,195000,economy,9.61587214452889,89.92867027150092,373,1,34457.067024128686,15000.0,82.0008410385801,5655000.0,5655000.0,1915.6997625303932,1627.8836929811123,841.0,Very High,12.180759965737863,1.5446712350611704,4.0,300.0,27.0,1.0,0.0
Audi,A6 3.0T Prestige,2014,Gasoline,Automatic,gray,black,0,1,18000.0,10.0,3.0,310.0,6.0,8950.0,299.1655060330318,87789.31491712708,8778.931491712709,57713.305,89500,luxury,9.798182590890704,103.33333333333333,194,2,39783.49484536082,18999.0,94.6044396421225,895000.0,895000.0,1860.0,897.4965180990955,100.0,Medium,11.402005077384885,1.3862943611198906,2.0,300.0,9.0,1.0,1.0
Jeep,Wrangler 80th Anniversary,2021,Hybrid,Tiptronic,red,black,0,1,37500.0,3.0,3.6,285.0,6.0,9000.0,164.31676725154983,28360.137142857144,9453.379047619048,66352.13986013985,27000,economy,10.53212287826962,79.16666666666667,143,1,31099.79020979021,37500.0,94.86832980505137,81000.0,81000.0,1710.0,591.5403621055794,9.0,Low,10.203629181337648,1.5260563034950492,4.0,300.0,3.0,1.0,0.0
Jeep,Wrangler Sport,2010,Gasoline,Manual,blue,black,0,1,18500.0,14.0,3.8,202.0,6.0,6232.142857142857,295.3811097548386,103192.29,7370.877857142857,66352.13986013985,87250,economy,9.825580063659602,53.15789473684211,143,17,31099.79020979021,21903.70588235294,78.9439222305483,1221500.0,1221500.0,1212.0,1122.4482170683866,196.0,Medium,11.376544301317045,1.5686159179138452,4.0,200.0,15.0,0.0,0.0
Volkswagen,CC 2.0T Sport,2016,Gasoline,Automatic,white,black,1,1,13000.0,8.0,2.0,200.0,4.0,9561.875,276.5772948020137,77407.10820895522,9675.888526119405,65410.16949152543,76495,economy,9.472781556562168,100.0,56,1,21518.071428571428,13000.0,97.78484033836737,611960.0,611960.0,800.0,553.1545896040274,64.0,Medium,11.244993730865884,1.0986122886681098,2.0,200.0,9.0,1.0,0.0
Cadillac,SRX Luxury Collection,2016,Gasoline,Automatic,silver,other,0,1,15500.0,8.0,3.6,308.0,6.0,8812.875,265.5240102137658,77407.10820895522,9675.888526119405,71163.79439252337,70503,luxury,9.648659816955297,85.55555555555556,105,3,37238.31428571429,15665.666666666666,93.87691409499995,564024.0,564024.0,1848.0,955.8864367695569,64.0,Medium,11.163424724779496,1.5260563034950492,4.0,300.0,9.0,1.0,1.0
Porsche,Cayenne Turbo,2009,Gasoline,Automatic,black,other,1,1,35000.0,15.0,4.8,500.0,8.0,2797.6666666666665,204.8536062655476,102937.43055555556,6862.49537037037,43569.80099502488,41965,luxury,10.463131911491969,104.16666666666667,189,4,76482.62962962964,47474.75,52.89297369846648,629475.0,629475.0,4000.0,983.2973100746284,225.0,Low,10.644615045614641,1.7578579175523736,4.0,500.0,15.0,1.0,1.0
Toyota,4Runner 4WD,1999,Gasoline,Manual,silver,other,1,1,8000.0,25.0,2.7,150.0,4.0,10680.0,516.7204273105525,119291.33333333331,4771.653333333334,85355.04020100503,267000,economy,8.987321812850125,55.55555555555555,196,1,30128.44387755102,8000.0,103.3440854621105,6675000.0,6675000.0,600.0,1395.145153738492,625.0,,12.495007682693725,1.308332819650179,2.0,326.40237324703344,27.0,0.0,0.0
Mitsubishi,Eclipse GT,2003,Gasoline,Automatic,gray,black,1,1,4200.0,21.0,3.0,200.0,6.0,6952.380952380952,382.099463490856,105671.51020408164,5031.976676384839,99450.3,146000,economy,8.343077871169383,66.66666666666667,20,1,17550.65,4200.0,83.38093878327919,3066000.0,3066000.0,1200.0,1146.298390472568,441.0,High,11.891368749982085,1.3862943611198906,2.0,200.0,21.0,1.0,0.0
Chevrolet,Corvette Stingray w/1LT,2023,Gasoline,Tiptronic,white,white,0,1,82500.0,1.0,6.2,490.0,8.0,9000.0,94.86832980505136,5380.358407079646,5380.358407079646,71292.81506849315,9000,economy,11.320565693461432,79.03225806451613,287,6,36862.9094076655,80549.66666666667,94.86832980505137,9000.0,9000.0,3920.0,588.1836447913184,1.0,Low,9.105090961257085,1.9740810260220096,6.0,500.0,8.644137931034482,1.0,0.0
Toyota,GR86 Premium,2022,Gasoline,Automatic,gray,black,0,1,40000.0,2.0,2.4,228.0,4.0,525.0,32.4037034920393,15360.254237288136,7680.127118644068,85355.04020100503,1050,economy,10.59665973278358,95.0,196,3,30128.44387755102,40999.666666666664,22.9128784747792,2100.0,2100.0,912.0,77.76888838089431,4.0,Low,6.957497370876951,1.2237754316221157,2.0,200.0,3.0,1.0,0.0
Land,Rover Range Rover P525 Westminster,2021,Gasoline,Automatic,gray,other,0,0,89900.0,3.0,5.0,331.5158054711246,8.0,7423.333333333333,149.23136399564268,28360.137142857144,9453.379047619048,57136.94615384616,22270,luxury,11.40646434386837,66.30316109422492,130,2,55764.06153846154,89900.0,86.15876817441932,66810.0,66810.0,2652.126443768997,746.1568199782134,9.0,Low,10.01104066270085,1.791759469228055,4.0,300.0,3.0,1.0,1.0
Ford,Mustang GT Premium,2012,Gasoline,Automatic,white,black,0,1,26500.0,12.0,5.0,412.0,8.0,1658.3333333333333,141.06735979665885,98675.02836879432,8222.91903073286,72295.46113989638,19900,economy,10.184937747111393,82.4,373,16,34457.067024128686,30886.875,40.72263907623539,238800.0,238800.0,3296.0,705.3367989832942,144.0,Low,9.898525260706313,1.791759469228055,4.0,400.0,9.0,1.0,0.0
RAM,1500 Sport,2012,Gasoline,Automatic,black,black,0,1,17900.0,12.0,5.7,390.0,8.0,9458.333333333334,336.8976105584603,98675.02836879432,8222.91903073286,54288.72527472527,113500,economy,9.792611856190192,68.42105263157895,91,2,43029.16483516483,30200.0,97.25396307263439,1362000.0,1362000.0,3120.0,1920.3163801832238,144.0,High,11.63956692643747,1.9021075263969205,6.0,400.0,9.0,1.0,0.0
Lamborghini,Gallardo LP550-2,2013,Gasoline,Automatic,black,black,0,1,150000.0,11.0,5.2,550.0,0.0,2000.0,148.32396974191326,90750.0506329114,8250.004602991945,14405.384615384615,22000,luxury,11.918397239722838,105.76923076923076,22,1,237741.0909090909,150000.0,44.721359549995796,242000.0,242000.0,0.0,771.284642657949,121.0,Low,9.99884318585288,1.824549292051046,6.0,500.0,9.0,1.0,1.0
INFINITI,Q60 3.0t Red Sport 400,2022,Gasoline,Automatic,red,black,0,1,54000.0,2.0,3.0,400.0,6.0,1650.0,57.445626465380286,15360.254237288136,7680.127118644068,82025.79661016949,3300,luxury,10.896757843893464,133.33333333333334,59,2,22927.64406779661,43000.0,40.620192023179804,6600.0,6600.0,2400.0,172.33687939614086,4.0,Low,8.101980731853192,1.3862943611198906,2.0,400.0,3.0,1.0,1.0
BMW,M5 Base,2015,Gasoline,Automatic,black,black,0,1,52500.0,9.0,4.4,560.0,8.0,3000.0,164.31676725154983,82228.06140350878,9136.451267056533,57200.99733333333,27000,luxury,10.86858749601736,127.27272727272727,367,13,40750.226158038146,53953.769230769234,54.772255750516614,243000.0,243000.0,4480.0,722.9937759068193,81.0,Low,10.203629181337648,1.6863989535702288,4.0,600.0,9.0,1.0,1.0
Kia,K5 GT-Line,2022,Gasoline,Automatic,white,black,1,1,29430.0,2.0,1.6,331.5158054711246,4.0,11050.5,148.6640507991088,15360.254237288136,7680.127118644068,49520.38157894737,22101,economy,10.289803819583309,207.1973784194529,73,3,27573.013698630137,26469.333333333332,105.12135843871121,44202.0,44202.0,1326.0632218844985,237.86248127857408,4.0,Low,10.003423381148728,0.9555114450274363,2.0,300.0,3.0,1.0,0.0
Chevrolet,Caprice Classic Base,1996,Gasoline,Automatic,other,gray,0,0,18500.0,28.0,5.7,260.0,8.0,2142.8571428571427,244.94897427831785,120287.75,4295.991071428572,71292.81506849315,60000,economy,9.825580063659602,45.614035087719294,287,1,36862.9094076655,18500.0,46.29100498862757,1680000.0,1680000.0,2080.0,1396.2091533864118,784.0,Medium,11.002116507732017,1.9021075263969205,6.0,300.0,27.0,1.0,0.0
Subaru,BRZ Limited,2013,Gasoline,Manual,gray,black,0,1,22888.0,11.0,2.0,200.0,4.0,4222.909090909091,215.52726045676917,90750.0506329114,8250.004602991945,75869.890625,46452,economy,10.038411724792647,100.0,64,4,21495.15625,25969.25,64.98391409348233,510972.0,510972.0,800.0,431.05452091353834,121.0,Low,10.746196327732314,1.0986122886681098,2.0,200.0,9.0,0.0,0.0
Lincoln,MKZ Reserve I,2019,Gasoline,Automatic,white,other,0,1,26500.0,5.0,2.0,245.0,4.0,7200.0,189.73665961010275,45674.79797979798,9134.959595959595,72107.90384615384,36000,luxury,10.184937747111393,122.5,52,1,28330.884615384617,26500.0,84.8528137423857,180000.0,180000.0,980.0,379.4733192202055,25.0,Low,10.491301994830229,1.0986122886681098,2.0,200.0,3.0,1.0,1.0
Chevrolet,Corvette Grand Sport,2019,Gasoline,Manual,silver,red,0,1,61950.0,5.0,6.2,460.0,8.0,2620.0,114.45523142259596,45674.79797979798,9134.959595959595,71292.81506849315,13100,economy,11.034099028977048,74.19354838709677,287,3,36862.9094076655,50650.0,51.18593556827891,65500.0,65500.0,3680.0,709.622434820095,25.0,Low,9.48044384215367,1.9740810260220096,6.0,500.0,3.0,0.0,0.0
Audi,Q5 2.0T Premium Plus,2019,Gasoline,Automatic,white,other,1,1,27000.0,5.0,2.0,248.0,4.0,10000.0,223.60679774997897,45674.79797979798,9134.959595959595,57713.305,50000,luxury,10.203629181337648,124.0,194,8,39783.49484536082,22721.125,100.0,250000.0,250000.0,992.0,447.21359549995793,25.0,Low,10.819798284210286,1.0986122886681098,2.0,200.0,3.0,1.0,1.0
Mazda,CX-9 Signature,2018,Gasoline,Automatic,white,other,0,1,32250.0,6.0,2.5,227.0,4.0,3250.0,139.64240043768942,51231.86349206349,8538.643915343915,64679.890625,19500,economy,10.381304329495126,90.8,63,2,19487.571428571428,29875.0,57.0087712549569,117000.0,117000.0,908.0,349.10600109422353,36.0,Low,9.87822102528824,1.252762968495368,2.0,200.0,3.0,1.0,0.0
Ford,Mustang GT,2016,Gasoline,Manual,other,black,1,1,31000.0,8.0,5.0,435.0,8.0,4500.0,189.73665961010275,77407.10820895522,9675.888526119405,72295.46113989638,36000,economy,10.34177474101152,87.0,373,11,34457.067024128686,20690.454545454544,67.08203932499369,288000.0,288000.0,3480.0,948.6832980505137,64.0,Low,10.491301994830229,1.791759469228055,4.0,400.0,9.0,0.0,0.0
Rolls-Royce,Wraith Base,2016,Gasoline,Automatic,other,black,0,0,217000.0,8.0,6.6,624.0,2.0,2625.0,144.9137674618944,77407.10820895522,9675.888526119405,18603.727272727272,21000,luxury,12.28765724080691,94.54545454545455,6,1,208008.33333333334,217000.0,51.234753829797995,168000.0,168000.0,1248.0,956.430865248503,64.0,Low,9.952325334619427,2.028148247292285,6.0,600.0,9.0,1.0,1.0
Chevrolet,Camaro 1SS,2022,Gasoline,Automatic,other,black,0,1,51999.0,2.0,6.2,455.0,8.0,3320.0,81.48619514985344,15360.254237288136,7680.127118644068,71292.81506849315,6640,economy,10.858998997563564,73.38709677419355,287,8,36862.9094076655,43562.375,57.619441163551734,13280.0,13280.0,3640.0,505.21440992909135,4.0,Low,8.801017833540714,1.9740810260220096,6.0,500.0,3.0,1.0,0.0
BMW,X5 xDrive35i,2016,Gasoline,Automatic,white,other,1,1,21900.0,8.0,3.0,300.0,6.0,9356.25,273.58728040608906,77407.10820895522,9675.888526119405,57200.99733333333,74850,luxury,9.994287576862568,100.0,367,10,40750.226158038146,22358.6,96.72771061076551,598800.0,598800.0,1800.0,820.7618412182671,64.0,Medium,11.22325474981197,1.3862943611198906,2.0,300.0,9.0,1.0,1.0
